id,text,label
3070,[CLS] One of the most memorable <e1>pinots</e1> came from a tiny boutique Swiss <e2>producer</e2> [SEP],15
3071,[CLS] Someone with a sense of humour decided to help a <e1>lodge</e1> of <e2>beavers</e2> in neighbouring Renfrew organize their own campaign [SEP],6
3072,[CLS] He noticed a speck of blood on the man's thumb and what he thought were several corresponding drops on the driver's <e1>door</e1> of the <e2>truck</e2> [SEP],2
3073,[CLS] A photo of a <e1>paddle wheel</e1> <e2>boat</e2> on the Mississippi River at New Orleans [SEP],2
3074,"[CLS] As the plan became a reality, Schwartz inventoried all the existing <e1>merchandise</e1> in the <e2>shop</e2> and prepared an Excel spreadsheet to track sales [SEP]",11
3075,[CLS] French people find truffles by taking a <e1>drift</e1> of <e2>hogs</e2> into the oak forests to locate and dig for them [SEP],6
3076,"[CLS] Recently a <e1>statue</e1> of Welles by his faithful <e2>friend</e2> was unveiled in Split, Croatia [SEP]",16
3077,[CLS] It was a stinker of a day and we were accompanied by a bothersome <e1>business</e1> of <e2>flies</e2> [SEP],6
3078,"[CLS] In the 1998 crisis, capital <e1>flight</e1> caused a <e2>crisis</e2> on the currency markets, as the removal of funds from Russia necessarily entailed the conversion of rubles to dollars [SEP]",8
3079,[CLS] I used to get terrible <e1>headaches</e1> from sinus and <e2>infections</e2> that resulted in taking antibiotics a few times a year [SEP],7
3080,[CLS] Profit centres are points in the structure where the <e1>manager</e1> uses <e2>resources</e2> in order to achieve profitability targets [SEP],3
3081,"[CLS] The other group name, a <e1>rabble</e1> of <e2>butterflies</e2>, is a bit more obscure [SEP]",6
3082,[CLS] The first <e1>door</e1> inside the <e2>bathroom</e2> is a linen cupboard [SEP],2
3083,[CLS] The gourmet <e1>cuisine</e1> seen throughout the film was prepared by <e2>chefs</e2> from the Food Network [SEP],16
3084,[CLS] The <e1>parents</e1> of the American student said in a <e2>statement</e2> that they would immediately begin the process of appealing against her guilty verdict [SEP],15
3085,[CLS] The anoxidized <e1>servewear</e1> went into the <e2>dishwasher</e2> [SEP],9
3086,[CLS] Specially designed lampposts are spaced along the <e1>curbs</e1> of the <e2>roadway</e2> [SEP],0
3087,[CLS] This remarkable research <e1>ship</e1> is vertically sinking into the deep <e2>ocean</e2> [SEP],9
3088,"[CLS] To prevent rust, etc., the <e1>slug</e1> C is enclosed in a <e2>glass envelope</e2> before being sealed into the tap [SEP]",9
3089,[CLS] This attachment has a taper shank which is inserted in the <e1>spindle</e1> of the <e2>machine</e2> [SEP],2
3090,[CLS] The <e1>grief</e1> from <e2>infertility</e2> is at times so overwhelming that no one person can provide all the comfort and support that his or her partner needs [SEP],7
3091,[CLS] Most of these <e1>films</e1> were tackling <e2>world issues</e2> or had a socio-political background [SEP],13
3092,[CLS] Becker & Castillo (1990) compared the root systems of three species of shrub or treelet with saplings of three tree <e1>species</e1> in the <e2>forest</e2> on Barro Colorado [SEP],0
3093,"[CLS] The antioxidant <e1>therapy</e1> was comprised of <e2>vitamin</e2> E, vitamin C, beta carotene, and selenium [SEP]",1
3094,[CLS] Unwrapped is a television <e1>program</e1> on Food Network that reveals the <e2>origins</e2> of foods [SEP],13
3095,[CLS] Self-educated Malawi <e1>Boy</e1> builds windmills out of <e2>junk</e2> [SEP],3
3096,[CLS] After my arrival a <e1>flight</e1> of seven Van's <e2>aircrafts</e2> came in together [SEP],6
3097,[CLS] The <e1>coils</e1> were inserted radially into the stator's open <e2>slots</e2> [SEP],9
3098,"[CLS] Monilia, candida or yeast <e1>infections</e1> are caused by various species of <e2>candida</e2>, especially Candida albicans, and are very common in babies and young children [SEP]",7
3099,"[CLS] I pressed my nose against a <e1>bottle</e1> full of <e2>snakes</e2>, fermenting in their frozen grimaces [SEP]",12
3100,"[CLS] The elderly found it hard to cope with the high heat-humidity, which often causes nausea and <e1>dizziness</e1> from exhaustion and <e2>dehydration</e2> [SEP]",7
3101,[CLS] The government and some private companies hold stakes in this <e1>export</e1> <e2>company</e2> [SEP],0
3102,[CLS] The <e1>cowboy</e1> swiftly adjusted the halter with a <e2>turn</e2> of chain between the jaws [SEP],0
3103,"[CLS] Metastases from the ovary and the uterus are seen in the <e1>skin</e1> of the lower <e2>abdomen</e2>, the groin, or the upper thigh [SEP]",2
3104,"[CLS] When they stood, he held out to them an endless scroll, filled with a <e1>maze</e1> of <e2>letters</e2>, words, the very stories they had been listening to [SEP]",0
3105,[CLS] America allows the media to manipulate society as easy a <e1>puppeteer</e1> manipulates a <e2>puppet</e2> [SEP],3
3106,[CLS] The strange <e1>query</e1> was coming from a 28-year-old African-American Starbucks <e2>manager</e2> named Crystal Thompson [SEP],16
3107,"[CLS] This painting depicts a swooping falcon with its claws bared pursuing a <e1>host</e1> of nine <e2>sparrows</e2> in frightened flight, the two forming an energetic arc enriched by the lifted right wing of the falcon and the panicked sparrows dispersed in all directions [SEP]",6
3108,[CLS] A <e1>Golden retriever</e1> was in a <e2>crate</e2> in the back of the vehicle when it was stolen [SEP],11
3109,"[CLS] Shortly, after the injection, the <e1>melatonin</e1> was released into the <e2>bloodstream</e2> [SEP]",9
3110,[CLS] The <e1>boy</e1> pulls the rope with a <e2>force</e2> of 10.0 N; and the sled moves with constant velocity [SEP],3
3111,"[CLS] In any forest, the <e1>carbon</e1> is stored in the <e2>plants</e2> and trees [SEP]",2
3112,"[CLS] Taking advantage of your seasonal obligation to buy stuff for people, the music <e1>industry</e1> unleashes its annual torrent of giftable <e2>crap</e2> [SEP]",15
3113,[CLS] The <e1>curvature</e1> of the piece was originally from a small <e2>bowl</e2> or cup [SEP],0
3114,"[CLS] At first instance, this <e1>convention</e1> was concerned with <e2>prevention</e2>, reduction and control of pollution [SEP]",13
3115,"[CLS] At police headquarters, the <e1>list</e1> of hidden initials was forgotten locked in a <e2>safe</e2> in the office of the squad's boss [SEP]",11
3116,"[CLS] The first <e1>wine</e1> was pressed from Cape <e2>grapes</e2> on February 2, 1659 [SEP]",17
3117,"[CLS] <e1>Solutions</e1> involving <e2>legislation</e2>, technical innovation and international cooperation have been examined [SEP]",0
3118,"[CLS] The <e1>letter</e1> described the most common <e2>symptoms</e2> of breast, colorectal, lung, prostate and skin cancers [SEP]",13
3119,[CLS] The scientist enclosed a liquid <e1>material</e1> in a <e2>vial</e2> in three steps [SEP],9
3120,"[CLS] Previous to and after the first Dragon encounter, I had recall of several conversations with a <e1>fraternity</e1> of different <e2>presences</e2> [SEP]",6
3121,[CLS] The working party's <e1>conclusions</e1> were set out in a <e2>document</e2> dated June 1951 [SEP],14
3122,[CLS] A <e1>deputy</e1> from Albania's ruling <e2>party</e2> assaulted a Balkan Insight editor when he was grilled over a fake law degree [SEP],5
3123,"[CLS] Slighted authors submitted their books via write-in, but it was an unlikely cover that took home first prize, a <e1>creation</e1> by a <e2>designer</e2> named Doogie Horner [SEP]",16
3124,[CLS] I was walking on a beach today and found a plastic <e1>bottle</e1> with <e2>paper</e2> in it [SEP],12
3125,[CLS] A <e1>router</e1> manipulates a packet's header <e2>information</e2> to influence the packet's direction [SEP],3
3126,[CLS] The <e1>earthquake</e1> caused a massive <e2>avalanche</e2> on the northern slope of Mount Huascar [SEP],8
3127,"[CLS] The <e1>plant</e1> builds two Toyota models, the Corolla sedan and Tacoma pickup truck, and a small crossover <e2>vehicle</e2> for G.M [SEP]",15
3128,"[CLS] The attitude of the Allies changed with receipt of the very detailed Vrba-Wetzler <e1>report</e1>, compiled by two Jewish <e2>prisoners</e2> [SEP]",16
3129,[CLS] They calculated the exit positions of the backscattered <e1>electrons</e1> from a single-scattering <e2>approach</e2> [SEP],0
3130,[CLS] He walked me over to an immense <e1>pile</e1> of <e2>rocks</e2> -- someone had broken down a stone wall -- and told me to move them to the back of the church courtyard across the street [SEP],6
3131,[CLS] An 1833 <e1>letter</e1> detailed a <e2>dinner</e2> that began with a very rich soup and continued with a saddle of mutton [SEP],13
3132,"[CLS] There are several scripts to shut down Windows, hibernate or put the <e1>computer</e1> to <e2>sleep</e2> [SEP]",0
3133,[CLS] The <e1>president</e1> of the <e2>university</e2> of the Philippines is elected for a single six-year term by the University's twelve-member Board of Regents [SEP],0
3134,[CLS] The JFK baggage system <e1>malfunction</e1> caused <e2>delays</e2> for some flights and caused some passengers to simply travel without their things [SEP],8
3135,[CLS] The <e1>plane</e1> took off from an <e2>airfield</e2> a mile away from where it crashed [SEP],17
3136,[CLS] The <e1>wings</e1> of a <e2>bat</e2> are made of bones like those bones in our arms and hands [SEP],2
3137,"[CLS] Small <e1>particles</e1>, grime and dirt cause friction and microscopic <e2>scratches</e2> that over time destroy the performance of equipment [SEP]",8
3138,"[CLS] When the <e1>patriarch</e1>, Abram, left his native <e2>land</e2>, God made him a tremendous promise [SEP]",17
3139,[CLS] He resisted the urge to yank open at least a few bottles of 1787 Chateau Lafitte (as it was then spelled) and enjoy them with a brace of partridges or an <e1>ascension</e1> of <e2>larks</e2> or whatever the French were eating at the time [SEP],6
3140,"[CLS] When a <e1>tsunami</e1> is generated by a strong offshore <e2>earthquake</e2>, its first waves would reach the outer coast minutes after the ground stops shaking [SEP]",7
3141,[CLS] <e1>Apricot</e1> <e2>marmalade</e2> is delicious on toast first thing in the morning or on piping hot dinner biscuits [SEP],18
3142,"[CLS] <e1>Cats</e1>, on the other hand, retract their <e2>claws</e2> when they walk or run [SEP]",1
3143,[CLS] He claimed to have witnessed terrible abuses in Iraq as a <e1>corporal</e1> in the <e2>army</e2> [SEP],5
3144,[CLS] He had been as concerned about the 400 <e1>people</e1> who had left the <e2>ship</e2> as about those who remained aboard [SEP],17
3145,[CLS] Molten <e1>globules</e1> have moved into <e2>action</e2> [SEP],0
3146,"[CLS] A deposit ages, soil formation, <e1>weathering</e1>, diagenetic processes, and earthquake shaking lead to consolidation and <e2>cementation</e2> of the sediment [SEP]",8
3147,[CLS] There were two smiling and waving individuals hanging under the <e1>bun</e1> in a wicker <e2>basket</e2> equipped with the big Bunsen burner [SEP],0
3148,[CLS] A great ensemble <e1>cast</e1> of likeable young <e2>actors</e2> makes this a joy to watch [SEP],6
3149,[CLS] This experimental <e1>piece</e1> explored the <e2>use</e2> of indigenous medicinal plants by modern urban cultures [SEP],13
3150,[CLS] The fermented cashew <e1>nut</e1> <e2>flour</e2> has the highest energy values while the boiled sample has the least [SEP],18
3151,[CLS] The <e1>present</e1> is constructed from the <e2>past</e2> [SEP],17
3152,[CLS] My vegetable garden was destroyed by a <e1>labor</e1> of <e2>moles</e2> [SEP],6
3153,"[CLS] When the <e1>hobo</e1> leaves the next <e2>morning</e2>, Dick notices that on the gate is a picture of a knife [SEP]",0
3154,"[CLS] A convicted <e1>murderer</e1> who escaped from an open <e2>prison</e2> has been found dead in a West African holiday resort, it was revealed today [SEP]",17
3155,[CLS] CN Railway <e1>labour dispute</e1> goes into <e2>arbitration</e2> [SEP],9
3156,"[CLS] This science-fiction thriller by a Seattle author is the story of Jane Charlotte, a young <e1>woman</e1> who tells her increasingly surreal <e2>tale</e2> of murder, kidnapping and an evil tribe of ""bad monkeys"" who are trying to control her actions to a skeptical psychiatrist [SEP]",15
3157,[CLS] This <e1>paper</e1> surveys the <e2>behaviour</e2> of the industry from its origins to the present in a perspective informed by current developments [SEP],13
3158,[CLS] The <e1>computer</e1> was inside a water-proof <e2>box</e2> [SEP],11
3159,"[CLS] Another good salad calls for a <e1>cupful</e1> of <e2>shrimps</e2>, cut in small pieces; half a cupful of celery hearts diced small, and seasoning of pepper and salt [SEP]",0
3160,[CLS] The <e1>hall</e1> has a <e2>lift</e2> and full access for the disabled [SEP],1
3161,[CLS] Games aren't the only geeky point of reference for the <e1>designer</e1>'s new <e2>line</e2> [SEP],15
3162,[CLS] A little later the <e1>audiophile</e1> descended from the <e2>forest</e2> to announce cables could improve the sound of a Hi Fi system [SEP],17
3163,[CLS] The human <e1>body</e1> uses <e2>oxygen</e2> in order to transform glucose into energy [SEP],3
3164,"[CLS] During play, I ingested a large <e1>sloth</e1> of Gummi <e2>bears</e2> in my efforts to help ward off a potential Jon Lee ""10-0"" train [SEP]",6
3165,"[CLS] The cheering and <e1>screaming</e1> after the <e2>victory</e2> had hardly died down when Marilyn Kelly proclaimed ""Party at my house!"" [SEP]",7
3166,[CLS] You counted almost thirty-three honorable punches and kicks thrown in this clip of little kid <e1>screaming</e1> after the terrible <e2>fight</e2> [SEP],7
3167,"[CLS] Manuel Neves, the spouse of Idalina, is a <e1>mason</e1> who did work on the shopping <e2>plazas</e2> and at Botti's Maple Avenue residence [SEP]",15
